cgpa,dsa_questions,coding_skill,aptitude_score,communication_skill,projects,internships,mock_interviews,resume_score,weekly_prep_hours,readiness_score
5.885,182.595,7.000,91.992,3.000,5.000,1.000,5.000,68.580,17.682,61.977
8.279,109.960,1.000,63.358,8.000,3.000,0.000,4.000,78.504,15.856,49.465
6.375,188.076,2.000,82.090,6.000,1.000,1.000,3.000,44.899,15.812,45.893
5.325,173.355,5.000,63.934,7.000,4.000,0.000,8.000,69.512,13.718,62.307
5.275,166.086,6.000,62.549,3.000,3.000,1.000,4.000,38.295,23.084,48.734
7.909,164.261,2.000,73.535,3.000,3.000,0.000,2.000,75.757,16.055,49.046
5.109,77.829,4.000,48.156,7.000,3.000,2.000,4.000,69.753,8.389,47.858
9.244,388.827,4.000,47.486,4.000,2.000,1.000,6.000,89.561,10.024,57.728
5.777,127.972,6.000,99.255,7.000,7.000,0.000,5.000,86.851,6.407,56.229
8.033,488.921,4.000,90.829,2.000,3.000,0.000,1.000,63.115,32.717,59.306
7.223,92.688,1.000,81.643,4.000,4.000,1.000,8.000,77.835,14.366,50.889
7.214,560.299,6.000,39.600,2.000,2.000,3.000,5.000,54.715,34.618,62.174
5.359,152.437,9.000,32.116,1.000,1.000,1.000,3.000,60.209,17.006,44.024
9.014,360.882,6.000,42.279,3.000,4.000,1.000,2.000,40.072,12.378,58.854
9.465,218.282,4.000,95.641,5.000,7.000,0.000,5.000,41.546,13.911,56.619
5.055,68.782,5.000,87.140,2.000,1.000,3.000,4.000,88.218,16.697,49.119
5.893,72.056,2.000,66.615,1.000,2.000,0.000,6.000,98.176,8.548,35.705
9.520,119.818,3.000,97.815,9.000,1.000,0.000,4.000,66.799,6.975,43.703
7.747,146.036,5.000,40.261,6.000,2.000,1.000,3.000,43.318,26.175,51.951
5.750,193.799,6.000,69.141,8.000,5.000,2.000,4.000,40.742,12.005,66.331
6.014,251.595,5.000,42.826,8.000,2.000,1.000,13.000,37.951,35.074,60.992
8.300,176.053,10.000,51.450,2.000,6.000,0.000,7.000,92.121,20.366,61.457
8.624,242.478,7.000,95.809,7.000,0.000,0.000,7.000,63.743,11.450,60.519
7.997,270.035,1.000,90.779,9.000,2.000,2.000,4.000,92.224,42.279,63.193
9.766,170.403,6.000,37.126,5.000,2.000,0.000,2.000,58.584,26.879,51.221
7.470,307.809,6.000,47.468,9.000,1.000,0.000,4.000,73.224,5.714,56.197
6.501,354.070,1.000,71.616,10.000,0.000,1.000,2.000,78.800,9.517,56.107
7.386,274.707,4.000,34.295,6.000,3.000,2.000,5.000,38.252,1.077,57.442
6.798,285.276,9.000,68.506,2.000,3.000,2.000,6.000,79.304,13.144,69.177
6.122,227.880,4.000,70.914,7.000,2.000,1.000,5.000,86.982,39.320,62.835
5.230,410.839,5.000,50.368,9.000,2.000,1.000,4.000,36.435,4.411,56.577
6.761,196.995,3.000,50.519,6.000,0.000,1.000,5.000,38.823,18.374,49.265
8.557,121.519,1.000,46.036,9.000,0.000,0.000,2.000,68.936,47.542,34.524
5.092,201.161,4.000,95.497,6.000,2.000,1.000,5.000,98.140,13.666,61.052
7.196,69.845,8.000,57.221,5.000,0.000,0.000,5.000,98.261,17.764,46.478
8.220,62.588,10.000,70.969,10.000,0.000,0.000,6.000,42.123,11.891,56.064
8.052,355.174,7.000,51.110,2.000,3.000,2.000,4.000,84.457,9.330,69.531
8.883,493.966,9.000,79.186,5.000,3.000,2.000,2.000,86.566,22.675,81.214
9.053,156.000,7.000,37.101,2.000,3.000,1.000,4.000,92.002,23.031,58.930
8.559,357.387,7.000,35.015,7.000,1.000,1.000,4.000,37.829,19.416,63.879
5.514,34.599,5.000,82.100,10.000,2.000,0.000,2.000,98.208,10.766,46.445
7.375,275.288,1.000,80.867,10.000,1.000,1.000,4.000,88.411,19.587,55.630
8.017,197.560,5.000,48.550,3.000,2.000,1.000,7.000,74.500,5.469,52.495
6.228,545.413,9.000,54.853,8.000,7.000,1.000,3.000,39.344,20.725,73.999
5.213,178.328,6.000,97.008,9.000,2.000,0.000,6.000,50.610,8.941,55.583
6.118,87.075,8.000,37.303,9.000,0.000,1.000,3.000,57.531,8.517,51.325
7.274,54.974,1.000,42.820,6.000,4.000,1.000,5.000,90.730,33.697,54.357
7.070,201.051,3.000,60.103,2.000,1.000,0.000,5.000,84.473,2.171,37.853
5.883,227.567,3.000,49.747,5.000,2.000,0.000,8.000,96.147,13.429,51.923
9.122,170.541,4.000,75.431,8.000,3.000,0.000,1.000,62.465,5.862,48.801
9.628,362.588,10.000,78.342,7.000,0.000,2.000,5.000,94.592,16.398,72.669
6.007,460.457,5.000,66.847,4.000,1.000,0.000,5.000,93.221,9.568,53.413
9.648,154.741,7.000,72.784,3.000,4.000,1.000,7.000,36.202,6.162,59.469
5.089,41.301,7.000,60.339,7.000,2.000,0.000,2.000,50.552,11.994,42.956
9.625,243.439,5.000,83.227,5.000,6.000,1.000,3.000,86.992,8.088,65.611
9.760,416.126,10.000,32.947,5.000,4.000,1.000,4.000,78.231,8.315,74.458
5.060,155.252,3.000,51.902,10.000,3.000,1.000,2.000,49.488,21.141,56.465
8.815,285.243,1.000,77.910,1.000,3.000,0.000,6.000,85.796,5.257,50.368
9.851,81.810,8.000,53.075,3.000,1.000,0.000,3.000,55.576,2.704,40.843
9.530,239.430,7.000,35.497,10.000,5.000,2.000,2.000,74.139,16.962,75.414
9.854,288.733,3.000,54.151,10.000,1.000,1.000,4.000,95.753,13.346,59.627
7.752,244.039,9.000,79.805,4.000,4.000,0.000,3.000,50.575,9.314,62.800
5.391,636.480,2.000,38.539,10.000,5.000,0.000,7.000,38.599,21.017,61.475
9.249,490.178,3.000,80.724,3.000,3.000,1.000,5.000,77.909,35.362,70.178
8.069,320.076,2.000,84.282,1.000,3.000,0.000,3.000,82.347,14.470,53.523
8.074,391.288,2.000,74.471,4.000,3.000,2.000,6.000,55.318,14.671,62.789
7.086,238.293,8.000,47.096,6.000,2.000,1.000,9.000,65.447,6.784,60.901
7.859,191.449,8.000,86.371,1.000,2.000,1.000,3.000,67.571,5.464,62.105
5.768,143.222,7.000,45.011,2.000,2.000,2.000,7.000,88.037,13.665,52.338
8.699,80.333,9.000,93.407,8.000,6.000,0.000,5.000,80.050,4.208,62.633
5.375,504.590,1.000,79.465,7.000,3.000,0.000,5.000,52.744,3.678,52.424
8.649,652.073,7.000,33.830,7.000,2.000,4.000,6.000,52.746,18.534,68.737
9.245,204.457,2.000,85.950,10.000,2.000,2.000,6.000,56.123,5.495,59.171
7.362,206.938,10.000,65.450,3.000,3.000,1.000,6.000,44.487,18.988,63.730
7.549,296.759,7.000,61.685,9.000,6.000,0.000,8.000,43.728,28.121,72.824
6.561,178.913,8.000,59.436,4.000,4.000,0.000,6.000,88.132,17.712,57.304
9.847,89.164,6.000,72.464,10.000,2.000,0.000,5.000,89.061,4.829,56.175
8.666,68.027,4.000,80.720,8.000,4.000,1.000,7.000,51.905,42.458,60.675
6.845,637.735,7.000,92.718,3.000,1.000,0.000,7.000,90.276,15.260,60.445
5.874,47.297,9.000,49.106,3.000,1.000,2.000,4.000,72.098,14.480,53.497
6.098,250.371,2.000,74.154,6.000,1.000,0.000,5.000,81.290,13.137,46.117
7.320,53.320,9.000,78.044,6.000,2.000,0.000,7.000,92.229,9.131,53.199
9.713,185.301,8.000,77.236,3.000,3.000,1.000,4.000,55.042,7.170,62.050
8.671,154.163,1.000,64.510,3.000,2.000,1.000,5.000,78.045,2.180,46.958
6.076,61.552,10.000,57.372,9.000,4.000,1.000,5.000,55.055,5.825,63.348
9.298,303.643,2.000,83.367,8.000,1.000,1.000,4.000,93.689,12.351,57.717
6.891,84.036,7.000,51.001,2.000,1.000,0.000,3.000,54.473,18.402,40.578
9.259,54.384,2.000,44.564,8.000,2.000,2.000,5.000,75.647,7.716,49.254
6.208,325.949,2.000,68.208,2.000,3.000,1.000,4.000,47.417,17.073,52.078
8.093,154.667,7.000,48.733,5.000,2.000,1.000,4.000,59.036,11.773,55.914
9.633,111.357,7.000,32.326,1.000,3.000,0.000,6.000,57.841,13.582,48.342
6.289,339.160,7.000,33.610,7.000,3.000,0.000,1.000,83.771,23.945,62.283
8.465,80.483,4.000,78.651,2.000,6.000,0.000,6.000,53.629,17.148,48.349
9.937,42.426,9.000,98.120,3.000,4.000,1.000,7.000,56.282,19.279,67.093
5.753,441.033,1.000,61.828,2.000,2.000,0.000,10.000,35.612,44.939,52.731
5.442,582.474,9.000,40.294,2.000,4.000,1.000,5.000,55.529,7.778,60.027
8.371,181.794,4.000,87.266,1.000,6.000,0.000,5.000,52.690,22.791,49.301
6.699,7.864,7.000,48.301,6.000,2.000,1.000,6.000,70.399,19.036,51.128
5.356,180.054,10.000,99.694,9.000,2.000,2.000,3.000,61.116,18.991,73.693
7.377,351.921,3.000,69.428,4.000,1.000,1.000,6.000,98.731,15.905,61.147
8.769,413.001,5.000,46.284,8.000,2.000,1.000,5.000,70.499,17.951,69.685
6.426,88.357,9.000,64.720,6.000,2.000,1.000,2.000,39.729,12.019,52.574
6.675,160.311,9.000,53.477,3.000,3.000,1.000,4.000,87.617,14.634,63.008
9.228,237.179,3.000,84.563,1.000,3.000,1.000,1.000,38.462,25.926,50.912
7.600,338.738,6.000,37.407,8.000,6.000,1.000,6.000,89.420,9.832,69.183
9.214,315.500,4.000,89.990,1.000,0.000,0.000,4.000,61.356,10.560,43.610
7.232,282.790,6.000,83.714,5.000,1.000,0.000,3.000,39.009,18.295,52.536
9.765,412.313,4.000,90.295,1.000,3.000,3.000,3.000,98.529,17.327,66.993
8.254,191.246,1.000,92.650,8.000,4.000,1.000,4.000,67.203,11.728,63.106
5.579,507.518,10.000,46.084,10.000,1.000,1.000,4.000,90.563,18.606,76.684
9.425,131.304,7.000,66.470,4.000,2.000,2.000,2.000,62.336,18.492,59.020
7.446,318.770,5.000,89.495,4.000,1.000,1.000,2.000,65.004,41.193,60.169
5.708,146.053,2.000,56.417,6.000,2.000,0.000,7.000,58.554,48.649,45.516
5.763,183.716,1.000,34.229,6.000,0.000,0.000,5.000,58.980,53.132,32.280
8.438,204.858,5.000,50.414,4.000,1.000,0.000,6.000,86.575,18.377,49.234
5.237,139.932,7.000,46.934,4.000,1.000,0.000,4.000,37.001,24.119,46.607
6.433,423.928,3.000,90.904,2.000,4.000,2.000,7.000,66.841,18.120,69.837
5.699,151.411,8.000,62.469,3.000,5.000,2.000,4.000,52.261,13.728,59.550
7.205,197.522,4.000,77.848,6.000,2.000,1.000,5.000,71.187,19.126,59.135
7.072,294.490,1.000,97.348,8.000,1.000,0.000,10.000,48.989,13.568,53.821
7.609,812.521,6.000,50.943,8.000,1.000,0.000,2.000,57.669,15.175,56.119
6.398,301.661,2.000,83.284,6.000,1.000,4.000,4.000,69.662,14.372,58.835
5.160,209.941,1.000,31.593,8.000,1.000,2.000,0.000,83.218,14.494,44.875
8.072,35.623,2.000,37.288,6.000,1.000,0.000,5.000,96.488,9.940,40.959
6.869,180.223,3.000,41.331,4.000,1.000,0.000,3.000,50.803,22.867,36.047
8.257,121.737,6.000,51.869,4.000,2.000,3.000,6.000,66.389,18.813,56.133
5.543,158.754,10.000,58.209,6.000,3.000,1.000,8.000,57.662,9.707,64.791
5.069,143.787,3.000,63.391,4.000,5.000,2.000,2.000,74.392,14.142,54.362
6.241,292.534,1.000,47.173,8.000,0.000,0.000,2.000,58.821,7.490,40.151
7.283,177.483,2.000,34.635,2.000,4.000,0.000,2.000,41.303,16.610,42.095
6.970,100.175,4.000,77.427,1.000,2.000,0.000,10.000,74.936,25.811,49.142
9.052,361.566,3.000,31.656,5.000,2.000,1.000,3.000,37.312,12.155,49.570
6.889,73.492,4.000,86.663,1.000,2.000,1.000,4.000,37.798,22.590,43.687
7.652,203.259,10.000,95.041,2.000,4.000,1.000,1.000,92.474,14.545,67.469
7.968,181.155,4.000,79.726,4.000,0.000,0.000,5.000,91.568,12.489,47.762
5.109,255.352,7.000,71.717,1.000,0.000,1.000,6.000,71.576,9.330,48.965
7.576,415.085,7.000,75.991,3.000,6.000,0.000,2.000,36.170,13.276,60.953
6.724,890.094,2.000,75.656,6.000,3.000,1.000,6.000,57.302,22.982,61.324
7.106,209.844,3.000,95.219,4.000,3.000,1.000,3.000,57.507,17.911,56.976
5.501,120.211,5.000,97.501,9.000,2.000,0.000,2.000,81.858,8.294,53.613
8.914,111.419,5.000,59.870,1.000,0.000,0.000,4.000,87.774,19.315,44.007
9.712,111.014,1.000,73.196,8.000,3.000,0.000,4.000,58.026,16.235,47.502
5.111,249.048,7.000,86.196,6.000,0.000,0.000,2.000,62.413,7.565,49.120
8.007,27.748,4.000,30.073,7.000,2.000,0.000,0.000,49.603,6.246,34.864
8.819,69.701,4.000,66.891,7.000,4.000,1.000,5.000,82.315,6.056,56.759
6.424,249.206,7.000,75.701,1.000,1.000,2.000,0.000,57.695,23.843,62.133
8.938,373.316,10.000,80.204,8.000,3.000,1.000,13.000,80.856,7.652,84.444
8.162,374.754,9.000,55.815,4.000,1.000,0.000,6.000,80.949,12.662,60.892
9.646,216.805,10.000,50.695,7.000,3.000,2.000,2.000,45.154,18.545,70.161
9.905,342.567,5.000,42.750,3.000,1.000,2.000,7.000,92.556,17.961,63.340
5.212,419.749,2.000,69.047,4.000,3.000,2.000,4.000,88.594,17.963,63.548
7.225,149.728,3.000,94.351,8.000,3.000,1.000,2.000,72.896,7.038,51.487
7.735,392.594,4.000,92.718,10.000,2.000,1.000,8.000,40.611,18.729,72.430
5.734,50.368,4.000,55.198,9.000,1.000,0.000,5.000,45.872,12.335,36.794
6.681,68.002,3.000,48.050,8.000,0.000,0.000,5.000,40.992,15.393,34.008
9.938,156.452,2.000,85.216,6.000,2.000,0.000,4.000,65.135,14.964,55.221
5.081,44.442,2.000,80.749,6.000,5.000,0.000,7.000,52.258,13.656,45.460
7.263,295.727,7.000,65.374,10.000,2.000,1.000,3.000,89.002,25.350,74.571
9.213,133.487,5.000,57.232,3.000,0.000,0.000,3.000,63.337,23.461,41.442
6.620,182.540,1.000,38.666,10.000,2.000,0.000,1.000,64.386,58.610,41.954
7.399,187.425,6.000,84.960,7.000,1.000,1.000,0.000,94.925,31.390,56.560
9.890,153.551,9.000,73.223,7.000,4.000,1.000,11.000,72.555,4.851,78.885
7.374,110.457,5.000,56.382,6.000,2.000,1.000,6.000,60.178,14.441,48.919
5.655,286.312,4.000,94.315,9.000,2.000,0.000,3.000,98.925,29.980,67.261
5.259,131.342,3.000,76.177,7.000,4.000,1.000,5.000,65.058,13.403,56.202
9.727,185.653,4.000,95.047,1.000,3.000,0.000,5.000,72.679,11.751,52.515
6.329,257.095,3.000,63.209,8.000,2.000,0.000,4.000,59.830,6.880,48.470
7.520,417.517,10.000,61.823,8.000,1.000,1.000,4.000,78.498,6.416,68.266
5.454,396.506,10.000,95.607,10.000,3.000,2.000,8.000,85.428,22.385,90.781
7.118,140.384,4.000,97.185,10.000,5.000,2.000,4.000,75.862,15.582,72.029
9.651,105.945,10.000,97.254,10.000,2.000,1.000,4.000,51.147,2.935,66.717
7.512,472.573,9.000,87.323,1.000,1.000,1.000,8.000,96.249,26.296,73.157
9.856,130.794,1.000,62.368,7.000,3.000,0.000,4.000,68.262,28.329,50.715
6.294,278.651,5.000,44.721,10.000,2.000,2.000,5.000,88.691,12.790,71.676
7.523,42.143,7.000,56.841,10.000,3.000,2.000,8.000,35.574,14.604,64.216
9.298,26.932,5.000,95.681,6.000,1.000,1.000,2.000,68.655,31.897,57.475
7.241,209.700,5.000,55.449,10.000,3.000,2.000,3.000,95.813,12.472,64.507
6.397,167.966,5.000,82.970,9.000,5.000,2.000,4.000,79.734,4.196,65.659
9.277,327.467,7.000,94.610,1.000,2.000,0.000,1.000,42.422,22.482,60.035
6.949,111.487,3.000,97.927,9.000,1.000,2.000,2.000,81.148,27.768,58.758
7.654,244.064,6.000,96.337,7.000,2.000,0.000,5.000,35.976,16.027,60.246
9.883,316.027,3.000,68.854,6.000,1.000,0.000,4.000,58.964,7.636,49.536
5.932,115.053,9.000,64.432,2.000,1.000,0.000,3.000,50.386,29.902,46.247
6.507,156.319,1.000,99.135,10.000,3.000,0.000,4.000,51.373,11.325,49.708
5.155,80.038,1.000,45.273,3.000,1.000,1.000,2.000,37.696,8.564,29.512
6.959,335.234,1.000,43.127,5.000,4.000,4.000,5.000,75.114,15.879,60.948
6.001,288.784,4.000,97.423,3.000,1.000,1.000,12.000,83.224,12.669,56.864
8.400,303.297,7.000,78.244,10.000,1.000,0.000,5.000,53.969,21.347,67.256
5.907,167.464,10.000,67.541,5.000,3.000,2.000,5.000,73.145,44.569,67.141
8.374,285.494,5.000,39.243,2.000,2.000,0.000,8.000,67.331,8.233,45.642
6.317,178.450,2.000,65.927,1.000,3.000,0.000,6.000,99.555,23.362,46.635
6.776,524.151,4.000,96.095,10.000,2.000,1.000,4.000,87.802,12.352,75.616
6.744,198.029,2.000,72.202,3.000,1.000,0.000,5.000,96.492,21.269,47.097
8.584,381.817,5.000,58.324,8.000,3.000,1.000,2.000,88.581,16.242,67.089
7.333,168.149,8.000,68.577,1.000,2.000,0.000,3.000,77.749,10.975,50.519
6.806,455.380,1.000,92.030,9.000,4.000,0.000,8.000,39.626,23.761,67.230
9.263,105.727,8.000,93.899,7.000,0.000,2.000,6.000,90.763,11.720,64.478
7.860,265.315,3.000,58.006,3.000,4.000,1.000,4.000,84.466,8.712,58.598
6.069,122.752,7.000,72.564,9.000,5.000,1.000,7.000,53.340,22.842,67.610
9.500,236.913,9.000,49.544,3.000,5.000,2.000,6.000,52.510,8.675,68.695
6.713,131.281,8.000,61.576,10.000,5.000,0.000,3.000,69.076,22.271,68.303
5.195,197.477,7.000,45.392,6.000,6.000,1.000,7.000,53.395,15.200,62.714
7.473,146.080,7.000,67.203,5.000,2.000,1.000,4.000,98.091,15.782,59.006
5.620,308.648,2.000,70.477,1.000,4.000,0.000,5.000,47.582,8.006,47.566
6.192,272.825,2.000,53.649,3.000,6.000,1.000,1.000,44.970,16.236,48.563
8.736,119.422,4.000,49.048,1.000,5.000,1.000,5.000,37.829,11.217,44.753
5.654,116.788,7.000,40.572,9.000,1.000,0.000,5.000,70.918,32.712,54.617
9.035,98.530,7.000,39.768,2.000,2.000,0.000,9.000,83.121,6.311,51.980
9.685,83.391,8.000,79.802,2.000,1.000,0.000,3.000,73.112,26.810,52.190
8.033,322.491,4.000,45.515,2.000,1.000,1.000,6.000,48.538,28.027,54.841
8.552,94.071,9.000,38.258,10.000,2.000,0.000,3.000,95.023,19.160,58.290
8.568,250.635,5.000,99.921,10.000,2.000,1.000,4.000,59.654,31.737,67.572
9.964,136.834,3.000,48.194,8.000,1.000,0.000,1.000,44.152,12.795,40.332
6.708,374.695,8.000,92.723,1.000,6.000,2.000,9.000,47.419,13.801,73.348
5.814,604.971,2.000,72.643,6.000,0.000,2.000,4.000,63.484,19.898,60.230
7.596,7.319,5.000,80.055,10.000,2.000,0.000,5.000,70.384,13.058,49.911
7.666,104.662,8.000,69.264,1.000,4.000,1.000,3.000,74.094,3.324,53.484
5.890,135.141,8.000,42.657,8.000,2.000,1.000,4.000,39.760,6.387,54.907
8.066,171.705,3.000,89.294,1.000,0.000,0.000,6.000,91.387,6.829,44.226
5.071,164.116,2.000,87.958,9.000,2.000,2.000,8.000,56.868,23.036,56.543
9.638,67.150,1.000,54.478,6.000,2.000,0.000,5.000,51.861,14.627,40.476
6.323,612.746,1.000,83.470,9.000,1.000,1.000,4.000,79.692,22.000,60.048
5.198,168.523,9.000,68.013,5.000,1.000,0.000,6.000,74.881,23.956,53.959
5.541,272.009,8.000,93.633,8.000,3.000,0.000,4.000,99.533,12.886,66.651
6.201,277.640,6.000,86.198,9.000,6.000,1.000,5.000,61.673,17.447,66.100
6.370,54.231,6.000,32.870,4.000,1.000,0.000,4.000,46.911,6.210,35.052
5.164,152.365,4.000,91.549,7.000,3.000,0.000,4.000,98.230,9.940,53.947
6.397,322.478,2.000,97.800,5.000,4.000,0.000,2.000,66.331,12.541,53.743
5.965,474.049,1.000,81.951,5.000,1.000,1.000,5.000,77.999,14.899,54.272
6.893,154.762,7.000,38.394,8.000,2.000,1.000,6.000,37.750,5.480,54.046
6.926,63.872,1.000,86.516,3.000,4.000,0.000,5.000,56.833,12.639,43.278
6.695,126.539,2.000,75.324,2.000,3.000,1.000,6.000,99.170,8.736,44.288
6.640,149.861,8.000,53.718,5.000,1.000,0.000,1.000,97.685,42.135,54.057
5.449,145.673,6.000,91.882,9.000,5.000,0.000,8.000,98.970,15.442,67.990
5.126,98.617,5.000,69.590,2.000,2.000,2.000,2.000,88.556,21.916,48.736
6.011,57.848,3.000,89.705,4.000,5.000,1.000,6.000,67.533,21.936,57.885
8.783,79.381,2.000,76.908,7.000,1.000,1.000,3.000,72.181,16.094,48.635
9.954,127.384,5.000,50.196,5.000,3.000,0.000,5.000,39.865,18.660,52.614
9.643,318.954,4.000,98.251,7.000,2.000,1.000,4.000,86.563,17.650,69.346
7.521,401.143,6.000,69.970,6.000,4.000,0.000,6.000,83.690,17.658,68.332
7.659,212.989,2.000,66.173,9.000,3.000,0.000,1.000,81.039,30.076,55.123
6.573,81.325,3.000,58.246,9.000,4.000,2.000,2.000,59.867,15.110,58.429
8.870,133.038,2.000,39.544,5.000,2.000,0.000,3.000,52.280,8.486,37.752
8.824,28.355,5.000,78.035,5.000,2.000,0.000,2.000,87.645,22.377,48.006
9.221,479.852,3.000,60.156,3.000,2.000,1.000,4.000,98.345,7.330,60.481
9.478,117.587,3.000,95.423,5.000,3.000,1.000,5.000,62.526,13.721,56.514
7.172,256.803,6.000,97.557,9.000,3.000,0.000,8.000,38.608,10.934,65.103
8.834,383.133,5.000,83.735,6.000,0.000,0.000,4.000,93.547,12.924,59.502
9.032,565.307,3.000,46.975,7.000,2.000,3.000,4.000,79.814,19.502,67.090
6.542,342.307,7.000,80.119,5.000,4.000,1.000,9.000,78.642,18.582,76.542
9.646,144.991,4.000,31.430,8.000,0.000,0.000,1.000,96.377,12.985,50.062
5.472,280.465,4.000,87.848,8.000,3.000,1.000,4.000,78.582,10.115,63.057
9.971,552.205,5.000,64.553,6.000,2.000,0.000,4.000,75.138,24.523,69.131
8.850,116.714,2.000,95.572,10.000,3.000,0.000,4.000,81.157,20.170,57.050
5.466,55.173,5.000,56.443,9.000,2.000,0.000,7.000,66.456,5.417,45.701
8.281,99.256,6.000,48.422,2.000,1.000,1.000,1.000,53.654,5.908,38.513
5.171,267.988,2.000,99.654,3.000,1.000,0.000,5.000,51.366,10.863,41.566
8.851,147.801,6.000,67.147,10.000,2.000,0.000,3.000,82.206,4.044,55.497
8.996,184.561,1.000,90.423,5.000,2.000,4.000,8.000,50.770,6.531,57.053
8.012,298.820,7.000,93.774,4.000,1.000,0.000,5.000,95.525,16.401,63.535
9.284,97.459,1.000,66.293,8.000,3.000,1.000,5.000,61.195,18.503,52.299
5.489,178.060,2.000,61.900,7.000,1.000,1.000,2.000,76.182,13.472,44.939
6.380,131.270,4.000,68.702,2.000,5.000,1.000,4.000,37.782,13.475,48.787
7.071,538.232,7.000,89.342,1.000,0.000,2.000,3.000,64.181,11.080,60.349
5.212,335.322,8.000,97.526,9.000,0.000,2.000,7.000,60.971,9.504,70.918
7.241,148.568,5.000,52.983,8.000,4.000,1.000,9.000,84.053,21.604,65.423
6.326,142.377,2.000,81.704,4.000,0.000,0.000,10.000,38.602,22.545,41.986
6.964,577.095,4.000,49.976,9.000,2.000,2.000,4.000,61.153,13.183,70.293
7.126,547.516,8.000,72.767,2.000,1.000,0.000,3.000,90.779,6.669,56.733
9.397,266.792,1.000,86.335,9.000,3.000,0.000,6.000,78.452,9.530,58.281
6.352,190.761,8.000,92.054,1.000,0.000,1.000,6.000,85.533,13.974,53.094
9.469,68.259,4.000,61.410,7.000,3.000,0.000,4.000,84.612,13.163,52.103
7.130,99.979,1.000,55.883,9.000,3.000,0.000,2.000,78.026,20.425,43.970
6.639,63.701,7.000,47.742,7.000,3.000,0.000,5.000,60.434,9.188,49.410
7.513,393.088,1.000,39.339,8.000,1.000,1.000,3.000,60.961,19.043,55.964
7.089,69.214,4.000,55.544,4.000,1.000,1.000,7.000,38.327,14.227,48.065
6.287,141.002,2.000,91.038,3.000,2.000,0.000,5.000,47.675,41.226,43.435
7.513,34.585,6.000,59.317,3.000,1.000,0.000,4.000,71.276,13.786,42.945
5.759,50.114,1.000,52.211,2.000,5.000,0.000,4.000,93.180,9.836,38.594
6.760,307.962,1.000,81.739,3.000,2.000,4.000,8.000,74.795,29.308,63.370
7.829,239.603,6.000,45.091,3.000,3.000,1.000,3.000,60.158,13.195,53.602
7.067,195.713,10.000,47.940,8.000,3.000,2.000,3.000,89.076,18.489,74.841
9.120,142.988,1.000,95.514,3.000,1.000,0.000,6.000,64.170,4.475,44.406
6.284,44.070,5.000,35.711,2.000,6.000,0.000,3.000,51.892,25.725,47.004
9.849,128.764,9.000,59.024,8.000,1.000,0.000,8.000,40.205,9.532,61.082
8.924,170.338,3.000,70.373,6.000,1.000,2.000,4.000,88.856,7.181,54.791
9.838,294.172,5.000,46.118,3.000,4.000,1.000,5.000,75.039,23.115,66.618
9.191,379.121,9.000,49.671,8.000,0.000,0.000,3.000,72.753,8.957,61.119
5.711,314.402,8.000,45.529,3.000,0.000,0.000,6.000,81.844,8.111,45.103
7.632,238.614,3.000,54.163,8.000,2.000,0.000,4.000,74.328,6.498,51.654
5.850,193.578,8.000,92.895,1.000,0.000,1.000,4.000,57.784,10.875,48.506
9.091,222.573,7.000,60.211,6.000,2.000,0.000,3.000,75.143,8.953,58.729
7.921,122.166,6.000,59.248,6.000,3.000,0.000,4.000,44.103,21.497,55.641
6.317,205.580,5.000,57.061,4.000,6.000,2.000,3.000,54.251,9.370,54.967
9.648,169.622,10.000,97.488,7.000,2.000,2.000,4.000,69.925,10.437,77.654
5.576,725.560,9.000,38.211,4.000,2.000,0.000,3.000,39.495,9.930,57.433
7.819,226.520,10.000,91.031,7.000,4.000,0.000,3.000,88.416,19.465,69.223
8.605,25.812,7.000,52.901,3.000,2.000,0.000,4.000,37.902,22.563,42.207
5.294,137.255,4.000,96.956,6.000,5.000,2.000,5.000,59.204,14.120,55.699
7.989,156.170,2.000,52.066,8.000,4.000,0.000,3.000,64.536,13.727,53.543
9.080,342.772,2.000,35.801,10.000,3.000,1.000,5.000,79.246,15.212,63.593
5.338,246.763,10.000,66.403,4.000,2.000,0.000,5.000,45.067,15.949,55.366
7.561,238.285,4.000,45.951,5.000,3.000,0.000,2.000,88.389,20.442,52.012
6.293,446.581,2.000,82.709,5.000,4.000,2.000,3.000,62.697,19.734,66.410
8.315,549.129,3.000,76.011,9.000,0.000,1.000,6.000,51.325,1.163,59.767
5.593,307.660,1.000,78.053,10.000,3.000,0.000,6.000,41.392,7.747,50.870
9.685,145.374,6.000,43.544,7.000,6.000,2.000,4.000,95.145,3.488,62.042
9.474,148.703,6.000,79.604,9.000,3.000,0.000,1.000,61.220,16.603,60.619
5.930,410.251,4.000,51.793,1.000,7.000,1.000,1.000,59.787,6.279,52.598
6.616,148.362,8.000,99.907,8.000,7.000,0.000,3.000,46.716,18.234,65.144
7.938,184.282,5.000,81.224,9.000,1.000,0.000,5.000,67.912,15.849,54.734
8.590,135.009,10.000,71.329,8.000,3.000,0.000,4.000,55.792,13.709,67.443
7.213,80.115,8.000,90.698,6.000,6.000,1.000,10.000,45.785,12.188,65.733
5.781,690.268,1.000,71.252,9.000,1.000,0.000,1.000,83.937,22.250,58.075
5.521,185.186,3.000,68.692,7.000,1.000,0.000,10.000,93.387,18.994,54.201
9.999,487.690,8.000,46.612,9.000,2.000,1.000,7.000,57.899,7.344,74.455
